name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
peddapuram,2023-08-03,33.5,28.4,30.3,39,32,35.4,24,69.5,0.3,100,4.17,rain,0,0,55.1,30.2,256.8,1002.8,79.2,17.5,229.6,19.8,8,10,2023-08-03T05:41:40,2023-08-03T18:33:38,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-08-04,35.7,27,30.4,42.7,30.1,36.3,24.7,72.3,0.5,100,20.83,rain,0,0,44.6,22.3,249.1,1005.5,63.4,18.1,262.5,22.8,9,30,2023-08-04T05:41:56,2023-08-04T18:33:11,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43189099999,43147099999,remote"
peddapuram,2023-08-05,36,27.5,30.7,43.2,31.9,37.2,25.1,73,0.81,100,4.17,rain,0,0,40.3,21.2,245.4,1006.8,48.1,17.9,248.8,21.5,9,30,2023-08-05T05:42:13,2023-08-05T18:32:43,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-08-06,35.8,28,30.8,41.9,32.1,37.2,25,71.9,0.2,100,8.33,rain,0,0,42.1,20.5,249.1,1005.7,61.8,18.4,255.7,22.2,9,30,2023-08-06T05:42:29,2023-08-06T18:32:15,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-08-07,34.1,28.4,30.8,40.8,33.6,36.8,24.7,70.7,0,0,0,,0,0,46.1,22.3,256.5,1004.1,87.4,19.2,222.2,19.3,8,10,2023-08-07T05:42:44,2023-08-07T18:31:45,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2023-08-08,35.8,27.8,30.8,41,32.4,36.3,24.2,69,0,0,0,,0,0,35.3,20.2,254.1,1004.8,82.2,18.4,215,18.5,8,10,2023-08-08T05:43:00,2023-08-08T18:31:15,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2023-08-09,34.6,27.9,30.6,42.2,32.2,37.1,25.2,73.4,0,0,0,,0,0,30.2,16.9,252.5,1006.8,88.3,18.4,197.2,17.1,7,30,2023-08-09T05:43:15,2023-08-09T18:30:43,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2023-08-10,34.4,28,30.1,43.1,33,36.4,25.3,76.1,2.699,100,4.17,rain,0,0,32,18.4,252.9,1007.5,59.1,18.2,246.3,21.3,9,30,2023-08-10T05:43:30,2023-08-10T18:30:11,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-08-11,35.3,27.5,30.7,43.3,31.7,37.3,25.2,73.2,0,0,0,,0,0,27.7,16.6,251.3,1006.6,72.3,18.4,247.7,21.4,8,30,2023-08-11T05:43:44,2023-08-11T18:29:38,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2023-08-12,35.3,27.6,30.1,44.3,31.5,36.3,25.2,75.5,0.3,100,4.17,rain,0,0,37.1,23.8,252.9,1006,76.7,18.4,251.5,21.9,9,10,2023-08-12T05:43:59,2023-08-12T18:29:04,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-08-13,35.4,27.5,30.4,44.1,31.3,36.9,25.3,74.9,0.04,100,4.17,rain,0,0,28.1,16.6,258.1,1005.4,80.9,18.4,216.7,18.8,7,30,2023-08-13T05:44:12,2023-08-13T18:28:30,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-08-14,34.1,28.1,30.1,45.4,33,36.8,25.6,77,5.398,100,4.17,rain,0,0,33.1,16.6,258.3,1006.3,86.7,18.4,229.9,19.9,8,30,2023-08-14T05:44:26,2023-08-14T18:27:54,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-08-15,33.6,27.5,30.1,42.7,31.8,36.5,25.4,76.9,0.6,100,8.33,rain,0,0,28.8,14.4,251.5,1006.8,64.3,18.1,244,21,8,30,2023-08-15T05:44:39,2023-08-15T18:27:18,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-08-16,36.1,27.4,30.3,44,31.6,36.8,25.3,75.4,0.45,100,4.17,rain,0,0,32.4,18.4,245.1,1006.3,66.9,18.2,250.2,21.6,8,30,2023-08-16T05:44:52,2023-08-16T18:26:41,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-08-17,32.5,27.1,29.1,41.4,30.5,34.9,25.3,80.1,2.699,100,4.17,rain,0,0,32.8,19.1,259.9,1005.4,96.5,17.6,164.7,14.3,6,30,2023-08-17T05:45:05,2023-08-17T18:26:04,0.03,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-08-18,29.4,26.2,27.7,35.6,26.2,31.7,25.2,86.5,8.6,100,58.33,rain,0,0,36.7,20.5,258.1,1003.7,99,18.4,96.1,8.2,3,10,2023-08-18T05:45:17,2023-08-18T18:25:26,0.06,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43189099999,43147099999,remote"
peddapuram,2023-08-19,30.6,26.1,28.1,36.6,26.1,31.9,24.3,80.3,0.5,100,12.5,rain,0,0,44.6,22.7,249.1,1003.6,82.2,18.4,189,16.4,8,10,2023-08-19T05:45:29,2023-08-19T18:24:46,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43189099999,43147099999,remote"
peddapuram,2023-08-20,34.9,26.2,29.4,40.8,26.2,33.8,24.3,74.6,0.1,100,4.17,rain,0,0,31.7,18.4,240.5,1004.4,46.7,17.9,247.4,21.4,8,30,2023-08-20T05:45:41,2023-08-20T18:24:07,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-08-21,32.7,27.9,29.4,42.9,32.6,36.1,25.9,81.8,19.794,100,8.33,rain,0,0,28.4,15.8,232.5,1004.7,76.3,16.8,206.7,18,8,30,2023-08-21T05:45:52,2023-08-21T18:23:26,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43189099999,43147099999,remote"
peddapuram,2023-08-22,33.8,27,29.2,43.8,30.9,35.6,25.9,82.8,1.6,100,20.83,rain,0,0,31.3,18,232.9,1005,64.9,18,202.2,17.5,8,30,2023-08-22T05:46:04,2023-08-22T18:22:45,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-08-23,32.3,26.3,28.8,43,26.3,35.3,26.1,85.5,3,100,8.33,rain,0,0,30.2,18.7,222.4,1005.3,84.9,17.3,181.9,15.6,7,30,2023-08-23T05:46:14,2023-08-23T18:22:04,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-08-24,34,26.2,29,45.8,26.2,34.8,25.7,82.6,0.36,100,4.17,rain,0,0,35.6,20.9,243.2,1004.6,97.3,18.4,171.5,14.8,6,30,2023-08-24T05:46:25,2023-08-24T18:21:22,0.25,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-08-25,35.3,26.4,29.4,45.4,26.4,35.4,25.7,81.2,0.63,100,4.17,rain,0,0,37.8,17.3,242.1,1005.1,91.6,18.4,227.3,19.8,8,30,2023-08-25T05:46:35,2023-08-25T18:20:39,0.3,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-08-26,29.6,26.1,27.9,36.6,26.1,33,25.7,88,15.565,100,8.33,rain,0,0,33.8,18.4,246.5,1006.4,98.5,16,108.1,9.3,5,10,2023-08-26T05:46:45,2023-08-26T18:19:56,0.34,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-08-27,31.9,26.3,28.7,42.8,26.3,34.6,26,85.6,5.398,100,4.17,rain,0,0,36,18,252.9,1006.4,92,16.8,189.4,16.4,7,60,2023-08-27T05:46:55,2023-08-27T18:19:12,0.37,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-08-28,34.9,27.5,30.2,42,31.8,36.7,25.5,76.7,0,0,0,,0,0,34.6,16.9,256.4,1005.3,68.5,18.4,246.1,21.2,8,30,2023-08-28T05:47:05,2023-08-28T18:18:27,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2023-08-29,35.1,27,30.5,41.4,30.3,36,24.5,71.5,0,0,0,,0,0,23.8,12.6,267.3,1005.3,33.8,18.4,254.8,22,8,10,2023-08-29T05:47:14,2023-08-29T18:17:42,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2023-08-30,34.9,27.4,30.4,42.9,31.1,36,24.5,71.3,0.1,100,4.17,rain,0,0,19.8,12.2,277.2,1005.7,51.6,18.4,253.4,21.9,8,10,2023-08-30T05:47:23,2023-08-30T18:16:57,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-08-31,35.4,27.8,30.3,43.4,32.4,37.4,25.8,77.4,2,100,4.17,rain,0,0,20.5,9.4,245.4,1005.9,69.7,18.4,259.5,22.5,9,30,2023-08-31T05:47:32,2023-08-31T18:16:11,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-09-01,35.2,27.3,29.9,44.8,31.3,37,26.1,80.4,1.799,100,4.17,rain,0,0,18,9.7,227.5,1006.4,50,18.3,264.5,22.9,9,60,2023-09-01T05:47:41,2023-09-01T18:15:25,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-09-02,33.1,27.1,29.7,44.5,31.2,37.6,26.7,84,24.292,100,4.17,rain,0,0,26.3,15.1,243,1005.6,82,18.2,223,19.3,8,60,2023-09-02T05:47:49,2023-09-02T18:14:39,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-09-03,34.6,26.5,29.3,48.3,26.5,35.5,25.9,82.6,0.06,100,4.17,rain,0,0,29.9,15.8,253.8,1003.3,86.5,18.4,189.6,16.4,8,60,2023-09-03T05:47:58,2023-09-03T18:13:52,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-09-04,32.7,26.9,28.7,40.2,30,34.1,25.4,82.6,6.705,100,8.33,rain,0,0,27.4,17.3,257.7,1000.5,96.1,16.6,181.4,15.7,7,30,2023-09-04T05:48:06,2023-09-04T18:13:04,0.64,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-09-05,31.7,26.6,28.4,40,26.6,33.6,25.4,84,0.501,100,4.17,rain,0,0,28.1,14.4,269.7,999.8,89.6,14.3,195.6,16.7,6,30,2023-09-05T05:48:14,2023-09-05T18:12:16,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-09-06,30.4,25.7,27.6,38.9,25.7,31.2,25.4,88.2,0.09,100,4.17,rain,0,0,36,21.2,257.5,1001.5,98.7,12.6,77.3,6.6,3,30,2023-09-06T05:48:22,2023-09-06T18:11:28,0.71,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-09-07,31.7,26,28.4,41.1,26,33.1,25.5,85,13.4,100,58.33,rain,0,0,36,20.9,239.2,1003,96.6,13.4,129.9,11.2,5,30,2023-09-07T05:48:30,2023-09-07T18:10:40,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43189099999,43147099999,remote"
peddapuram,2023-09-08,33.1,25.2,29.3,41.2,25.2,35,25.5,81.1,19.496,100,8.33,rain,0,0,35.6,19.4,226.6,1004.2,79.5,17.5,223.3,19.4,8,30,2023-09-08T05:48:37,2023-09-08T18:09:52,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43189099999,43147099999,remote"
peddapuram,2023-09-09,34.3,28.1,30.1,43.4,32.8,37.1,25.8,78.2,0.3,100,12.5,rain,0,0,33.5,16.9,224.2,1004.1,60.8,18.3,242.7,21.2,8,30,2023-09-09T05:48:45,2023-09-09T18:09:03,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43189099999,43147099999,remote"
peddapuram,2023-09-10,32.2,26.9,28.7,41.9,30.5,34.6,25.7,83.8,5.398,100,4.17,rain,0,0,34.9,18,241.7,1003,85.2,17.2,188.5,16.1,7,60,2023-09-10T05:48:52,2023-09-10T18:08:14,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-09-11,30.1,26.4,27.5,36.5,26.4,30.9,25.1,86.7,0.51,100,8.33,rain,0,0,38.2,22,256.8,1002.9,89.3,16.5,126.8,11,5,75,2023-09-11T05:48:59,2023-09-11T18:07:24,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43189099999,43147099999,remote"
peddapuram,2023-09-12,31.5,26.4,28.2,40.2,26.4,33.1,25.5,85.5,3.8,100,45.83,rain,0,0,37.4,19.8,261.6,1003.3,95.4,18.2,114,9.7,5,60,2023-09-12T05:49:07,2023-09-12T18:06:35,0.91,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43189099999,43147099999,remote"
peddapuram,2023-09-13,29.4,26.7,27.8,35.9,26.7,32.3,25.5,87.3,0.09,100,4.17,rain,0,0,40.7,21.6,260.1,1003.5,99.5,16.4,67.6,5.8,3,30,2023-09-13T05:49:14,2023-09-13T18:05:45,0.94,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-09-14,30.4,26.3,28.3,35.9,26.3,31.9,24.2,79.1,0.291,100,8.33,rain,0,0,43.6,22,255.1,1003.3,96.3,18.1,162.1,14,6,10,2023-09-14T05:49:21,2023-09-14T18:04:56,0.97,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-09-15,33.9,27.1,29.5,42.4,30.5,35.3,25.2,78.5,1.1,100,16.67,rain,0,0,41.8,20.2,237,1004.3,87.3,17.2,243.5,20.9,8,60,2023-09-15T05:49:28,2023-09-15T18:04:06,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-09-16,34.5,26.9,29.9,44.4,30.4,36.5,25.8,79.1,0.3,100,4.17,rain,0,0,29.9,16.2,234.7,1005.5,71.1,18.4,262.5,22.8,9,30,2023-09-16T05:49:35,2023-09-16T18:03:16,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-09-17,34.6,27.3,30.2,44.3,31.4,37.1,25.8,77.8,0.7,100,4.17,rain,0,0,31.7,15.1,256.1,1004.5,74.3,18.4,252,21.8,9,60,2023-09-17T05:49:43,2023-09-17T18:02:26,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-09-18,35.1,27.1,30.3,45.1,30.8,37,25.5,75.9,0.06,100,4.17,rain,0,0,30.2,20.2,260.3,1003.8,88.1,17.5,196.5,17,8,60,2023-09-18T05:49:50,2023-09-18T18:01:36,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-09-19,33.2,27.9,30.1,44.7,32.6,37.2,25.8,78.1,0.09,100,4.17,rain,0,0,31.3,23,260.9,1005.1,94.1,20,133.7,11.5,4,60,2023-09-19T05:49:57,2023-09-19T18:00:46,0.15,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-09-20,32.2,25.9,29.3,42.3,25.9,35.8,25.8,81.8,0.4,100,12.5,rain,0,0,27.7,19.8,258.6,1005.7,98.4,18.1,127.7,10.8,6,30,2023-09-20T05:50:04,2023-09-20T17:59:56,0.18,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-09-21,30.1,25.5,27.5,37.5,25.5,31.2,25.2,87.3,9.896,100,8.33,rain,0,0,32,17.3,245.7,1007,95.9,18,198.1,17.1,8,30,2023-09-21T05:50:12,2023-09-21T17:59:06,0.22,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"43189099999,43147099999,remote"
peddapuram,2023-09-22,31.6,26.2,28.2,40,26.2,32.9,25.6,86.1,1.4,100,25,rain,0,0,26.3,15.5,253.1,1007.4,85.2,16.4,184.2,16,8,60,2023-09-22T05:50:19,2023-09-22T17:58:16,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43189099999,43147099999,remote"
peddapuram,2023-09-23,34.2,25.8,28.8,43.8,25.8,34.1,25.7,83.8,2.006,100,4.17,rain,0,0,30.2,14,221.3,1007.8,81.9,16.1,198.6,17.2,8,60,2023-09-23T05:50:27,2023-09-23T17:57:26,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-09-24,31.5,26.1,28.6,41.4,26.1,33.8,25.8,85.2,3.599,100,8.33,rain,0,0,27.4,15.1,243.8,1007.1,81.9,15.8,206.8,17.8,7,75,2023-09-24T05:50:34,2023-09-24T17:56:36,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-09-25,33.7,25.8,29,45.9,25.8,34.6,25.9,83.9,3.009,100,8.33,rain,0,0,25.2,15.8,235.2,1005.8,74.1,15.3,126,11,5,75,2023-09-25T05:50:42,2023-09-25T17:55:47,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-09-26,33.3,25.9,28.9,42.8,25.9,34.8,26,84.4,5.6,100,29.17,rain,0,0,24.1,11.9,192.7,1006,54.9,16.9,212.9,18.4,7,75,2023-09-26T05:50:50,2023-09-26T17:54:57,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-09-27,35.3,25.8,29.4,47.3,25.8,35.4,25.9,82,0.18,100,4.17,rain,0,0,22.7,10.4,192.3,1005.9,51.8,17.5,233.5,20.1,9,60,2023-09-27T05:50:58,2023-09-27T17:54:08,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-09-28,36,25.8,29.4,46.5,25.8,35.8,25.9,82.1,4.499,100,4.17,rain,0,0,28.4,14.8,254.2,1005.4,36.8,16,251.6,21.7,9,75,2023-09-28T05:51:06,2023-09-28T17:53:19,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-09-29,33.7,26.1,29,43.5,26.1,34.7,25.6,82.3,0.06,100,4.17,rain,0,0,27,14.8,232.3,1005.6,81.2,17.2,229.1,19.9,9,75,2023-09-29T05:51:15,2023-09-29T17:52:30,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-09-30,34.9,26.1,29.3,45,26.1,35.2,25.8,82.1,6,100,33.33,rain,0,0,31,16.2,247,1005.6,84.4,18.4,207.5,17.9,8,60,2023-09-30T05:51:23,2023-09-30T17:51:41,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-10-01,33.9,27.4,29.6,42.8,31.7,36,25.7,80.2,5.398,100,4.17,rain,0,0,31.3,18.7,239.7,1004.9,87.5,17.8,174.8,15.1,6,30,2023-10-01T05:51:32,2023-10-01T17:50:53,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-10-02,31.8,27.4,29.3,39.2,31.7,35.5,25.7,81.8,1.502,100,8.33,rain,0,0,30.6,17.6,235.1,1005.3,93,18.3,140.3,12.1,6,30,2023-10-02T05:51:42,2023-10-02T17:50:05,0.59,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"43189099999,43147099999,remote"
peddapuram,2023-10-03,34.1,26.2,29.5,45.7,26.2,36.3,26.1,82.6,0.7,100,12.5,rain,0,0,31.7,17.3,236.8,1005.1,63.4,17.9,243,21.1,9,75,2023-10-03T05:51:51,2023-10-03T17:49:17,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-10-04,36.2,26.8,30.1,41.4,29.3,34.9,23.9,72.2,3,100,8.33,rain,0,0,31.7,17.6,255.2,1006.2,65.6,18.4,233.2,20,9,30,2023-10-04T05:52:01,2023-10-04T17:48:30,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-10-05,36.2,24.2,30,40.1,24.2,32.7,21.6,61.7,0,0,0,,0,0,23,15.1,277.9,1006.3,40.4,18.4,269.4,23.4,9,10,2023-10-05T05:52:11,2023-10-05T17:47:43,0.69,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2023-10-06,35.1,24.4,29.3,42,24.4,33,23.3,70.6,0,0,0,,0,0,21.6,14,249.5,1006.1,16.6,19.2,269.1,23.3,9,10,2023-10-06T05:52:21,2023-10-06T17:46:57,0.75,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-10-07,35.7,26.2,29.9,43.4,26.2,35.4,24.9,75.8,0,0,0,,0,0,22.3,13.7,248.6,1007.1,39.1,18.4,226.2,19.4,9,10,2023-10-07T05:52:32,2023-10-07T17:46:10,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2023-10-08,35.1,27.7,29.9,45.5,32.3,36.8,26,80.1,0,0,0,,0,0,21.6,14.4,223.3,1009.3,39.6,18.4,238.5,20.6,9,30,2023-10-08T05:52:43,2023-10-08T17:45:25,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2023-10-09,35.3,26.9,29.9,45.4,30.7,36.9,26.1,81.2,0,0,0,,0,0,22.7,12.2,235,1010.7,25.8,18.4,230.1,20,8,30,2023-10-09T05:52:54,2023-10-09T17:44:40,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2023-10-10,35.7,27.4,29.9,47.9,31.5,37.4,26.4,82.5,0.8,100,8.33,rain,0,0,19.1,9.4,215.3,1010.5,38.3,18.4,226.3,19.6,9,30,2023-10-10T05:53:06,2023-10-10T17:43:55,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-10-11,35.5,26.3,29.6,41.8,26.3,35.6,25.5,79.5,0,0,0,,0,0,15.1,8.6,148.9,1010.4,25.5,18.4,248.3,21.3,9,30,2023-10-11T05:53:18,2023-10-11T17:43:11,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2023-10-12,36.2,26.2,29.7,39,26.2,34.3,24.3,74.8,0,0,0,,0,0,22.7,11.9,104.8,1011.9,13.9,18.4,258,22.2,9,10,2023-10-12T05:53:30,2023-10-12T17:42:27,0.92,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-10-13,34.5,25.4,29.1,39.1,25.4,32.8,24.1,75.6,0,0,0,,0,0,18.4,9.7,100.5,1012.7,10.9,18.4,253.4,22,9,10,2023-10-13T05:53:43,2023-10-13T17:41:44,0.95,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-10-14,34.9,25.2,29,38.3,25.2,32.3,23.6,74.2,0,0,0,,0,0,21.6,11.9,89.3,1012.5,9.6,18.4,256.7,22.1,9,10,2023-10-14T05:53:57,2023-10-14T17:41:02,0,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-10-15,35.2,26,29.2,38.5,26,33,24,74.9,0,0,0,rain,0,0,16.6,10.1,114.3,1011.2,30,18.3,239,20.6,9,10,2023-10-15T05:54:10,2023-10-15T17:40:20,0.02,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2023-10-16,36.1,25.7,29.6,37.2,25.7,33.2,23.3,71.5,0,0,0,,0,0,21.6,11.5,102.6,1011.4,26.4,18.4,234.7,20.5,8,10,2023-10-16T05:54:25,2023-10-16T17:39:39,0.05,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2023-10-17,35.1,25.5,29.2,37.9,25.5,31.8,22.8,69.9,0,0,0,,0,0,20.5,10.4,94.3,1012.1,25,18.4,241.5,21,9,10,2023-10-17T05:54:39,2023-10-17T17:38:59,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43189099999,43147099999,remote"
peddapuram,2023-10-18,35.7,25.4,29.5,39.7,25.4,33,23.3,70.8,0,0,0,,0,0,18.7,10.4,93.7,1012.3,18.7,18.3,239.7,20.8,8,10,2023-10-18T05:54:54,2023-10-18T17:38:19,0.12,Clear,Clear conditions throughout the day.,clear-day,"43189099999,43147099999,remote"
peddapuram,2023-10-19,34.3,25.9,29.3,40.5,25.9,33.8,24.2,74.9,0.8,100,12.5,rain,0,0,25.2,16.9,67.9,1012.5,22.3,16.4,230.1,19.9,8,10,2023-10-19T05:55:10,2023-10-19T17:37:40,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43189099999,43147099999,remote"
peddapuram,2023-10-20,34.3,26.3,29.4,40.3,26.3,33.7,23.9,73.3,0.1,100,4.17,rain,0,0,29.2,19.1,69.5,1012.4,22.1,17.5,226.6,19.5,8,30,2023-10-20T05:55:26,2023-10-20T17:37:02,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43189099999,43147099999,remote"
